scheme,species_config_name,kept_species,num_species_kept,hidden_size,hidden_size_str,seed,input_size,output_size,x_train_shape,y_train_shape,x_test_shape,y_test_shape,activation,learning_rate,batch_size,max_epochs,patience,val_split,reused_saved_weights,saved_weights_path,model_info_path,loss_history_path,clean_metrics_path,model_file_exists,model_info_exists,loss_history_exists,clean_metrics_exists,epochs_ran,best_epoch,final_train_loss,final_val_loss,best_val_loss,current_run_training_time_s,cached_training_time_s,test_mse_scaled,test_rmse_scaled
O2_novib,3__O2(X)__O3(X)__O(3P),"O2(X), O3(X), O(3P)",3,"50, 50","50, 50",47,6,3,"2000, 6","2000, 3","100, 6","100, 3",tanh,0.0001,16,5000,100,0.1,False,"saved_weights\O2_novib\3__O2(X)__O3(X)__O(3P)\seed_0047\50, 50\model.pth","saved_weights\O2_novib\3__O2(X)__O3(X)__O(3P)\seed_0047\50, 50\model_info.json","saved_weights\O2_novib\3__O2(X)__O3(X)__O(3P)\seed_0047\50, 50\loss_history.csv","saved_weights\O2_novib\3__O2(X)__O3(X)__O(3P)\seed_0047\50, 50\clean_metrics.json",True,True,True,True,5000,4997,0.00010131966743049108,0.0001264873321633786,5.251030117506161e-05,277.3192718029022,277.3192718029022,6.45032861796609e-05,0.008031393788108071
O2_novib,3__O2(X)__O3(X)__O(3P),"O2(X), O3(X), O(3P)",3,"50, 50","50, 50",48,6,3,"2000, 6","2000, 3","100, 6","100, 3",tanh,0.0001,16,5000,100,0.1,False,"saved_weights\O2_novib\3__O2(X)__O3(X)__O(3P)\seed_0048\50, 50\model.pth","saved_weights\O2_novib\3__O2(X)__O3(X)__O(3P)\seed_0048\50, 50\model_info.json","saved_weights\O2_novib\3__O2(X)__O3(X)__O(3P)\seed_0048\50, 50\loss_history.csv","saved_weights\O2_novib\3__O2(X)__O3(X)__O(3P)\seed_0048\50, 50\clean_metrics.json",True,True,True,True,3173,3073,0.00014316548641848687,0.00012860776187153533,9.441198330023326e-05,176.3998212814331,176.3998212814331,0.000123825313227303,0.011127682293600182
O2_novib,3__O2(X)__O3(X)__O(3P),"O2(X), O3(X), O(3P)",3,"50, 50","50, 50",49,6,3,"2000, 6","2000, 3","100, 6","100, 3",tanh,0.0001,16,5000,100,0.1,False,"saved_weights\O2_novib\3__O2(X)__O3(X)__O(3P)\seed_0049\50, 50\model.pth","saved_weights\O2_novib\3__O2(X)__O3(X)__O(3P)\seed_0049\50, 50\model_info.json","saved_weights\O2_novib\3__O2(X)__O3(X)__O(3P)\seed_0049\50, 50\loss_history.csv","saved_weights\O2_novib\3__O2(X)__O3(X)__O(3P)\seed_0049\50, 50\clean_metrics.json",True,True,True,True,3097,2997,0.00023202615903250665,0.00017107899766415357,0.00017084058286854999,171.39445114135742,171.39445114135742,0.00016118212555887707,0.01269575226439446
O2_novib,3__O2(X)__O3(X)__O(3P),"O2(X), O3(X), O(3P)",3,"50, 50","50, 50",50,6,3,"2000, 6","2000, 3","100, 6","100, 3",tanh,0.0001,16,5000,100,0.1,False,"saved_weights\O2_novib\3__O2(X)__O3(X)__O(3P)\seed_0050\50, 50\model.pth","saved_weights\O2_novib\3__O2(X)__O3(X)__O(3P)\seed_0050\50, 50\model_info.json","saved_weights\O2_novib\3__O2(X)__O3(X)__O(3P)\seed_0050\50, 50\loss_history.csv","saved_weights\O2_novib\3__O2(X)__O3(X)__O(3P)\seed_0050\50, 50\clean_metrics.json",True,True,True,True,5000,4999,7.247578525695846e-05,5.257641198113561e-05,5.080040704342537e-05,277.2355988025665,277.2355988025665,5.524007167701998e-05,0.007432366492377779
O2_novib,3__O2(X)__O3(X)__O(3P),"O2(X), O3(X), O(3P)",3,"50, 50","50, 50",51,6,3,"2000, 6","2000, 3","100, 6","100, 3",tanh,0.0001,16,5000,100,0.1,False,"saved_weights\O2_novib\3__O2(X)__O3(X)__O(3P)\seed_0051\50, 50\model.pth","saved_weights\O2_novib\3__O2(X)__O3(X)__O(3P)\seed_0051\50, 50\model_info.json","saved_weights\O2_novib\3__O2(X)__O3(X)__O(3P)\seed_0051\50, 50\loss_history.csv","saved_weights\O2_novib\3__O2(X)__O3(X)__O(3P)\seed_0051\50, 50\clean_metrics.json",True,True,True,True,5000,4988,9.259528685813873e-05,8.775423077167944e-05,6.23559017549269e-05,278.74903535842896,278.74903535842896,7.904644072577922e-05,0.008890806528419073
O2_novib,3__O2(X)__O3(X)__O(3P),"O2(X), O3(X), O(3P)",3,"30, 30, 30","30, 30, 30",32,6,3,"2000, 6","2000, 3","100, 6","100, 3",tanh,0.0001,16,5000,100,0.1,False,"saved_weights\O2_novib\3__O2(X)__O3(X)__O(3P)\seed_0032\30, 30, 30\model.pth","saved_weights\O2_novib\3__O2(X)__O3(X)__O(3P)\seed_0032\30, 30, 30\model_info.json","saved_weights\O2_novib\3__O2(X)__O3(X)__O(3P)\seed_0032\30, 30, 30\loss_history.csv","saved_weights\O2_novib\3__O2(X)__O3(X)__O(3P)\seed_0032\30, 30, 30\clean_metrics.json",True,True,True,True,3854,3754,5.8989118956055286e-05,0.00011051000852603465,2.71155664086109e-05,191.97088527679443,191.97088527679443,3.009892683532985e-05,0.005486248885653097
O2_novib,3__O2(X)__O3(X)__O(3P),"O2(X), O3(X), O(3P)",3,"30, 30, 30","30, 30, 30",33,6,3,"2000, 6","2000, 3","100, 6","100, 3",tanh,0.0001,16,5000,100,0.1,False,"saved_weights\O2_novib\3__O2(X)__O3(X)__O(3P)\seed_0033\30, 30, 30\model.pth","saved_weights\O2_novib\3__O2(X)__O3(X)__O(3P)\seed_0033\30, 30, 30\model_info.json","saved_weights\O2_novib\3__O2(X)__O3(X)__O(3P)\seed_0033\30, 30, 30\loss_history.csv","saved_weights\O2_novib\3__O2(X)__O3(X)__O(3P)\seed_0033\30, 30, 30\clean_metrics.json",True,True,True,True,3741,3641,7.115197588670223e-05,2.4812714254949242e-05,1.8823295613401568e-05,186.16486835479736,186.16486835479736,2.2735301660577653e-05,0.004768154953499063
O2_novib,3__O2(X)__O3(X)__O(3P),"O2(X), O3(X), O(3P)",3,"30, 30, 30","30, 30, 30",34,6,3,"2000, 6","2000, 3","100, 6","100, 3",tanh,0.0001,16,5000,100,0.1,False,"saved_weights\O2_novib\3__O2(X)__O3(X)__O(3P)\seed_0034\30, 30, 30\model.pth","saved_weights\O2_novib\3__O2(X)__O3(X)__O(3P)\seed_0034\30, 30, 30\model_info.json","saved_weights\O2_novib\3__O2(X)__O3(X)__O(3P)\seed_0034\30, 30, 30\loss_history.csv","saved_weights\O2_novib\3__O2(X)__O3(X)__O(3P)\seed_0034\30, 30, 30\clean_metrics.json",True,True,True,True,2987,2887,6.289016891160928e-05,2.5591698940843343e-05,2.0228077919455244e-05,148.24570560455322,148.24570560455322,2.0777838424335114e-05,0.00455827142942751
O2_novib,3__O2(X)__O3(X)__O(3P),"O2(X), O3(X), O(3P)",3,"30, 30, 30","30, 30, 30",35,6,3,"2000, 6","2000, 3","100, 6","100, 3",tanh,0.0001,16,5000,100,0.1,False,"saved_weights\O2_novib\3__O2(X)__O3(X)__O(3P)\seed_0035\30, 30, 30\model.pth","saved_weights\O2_novib\3__O2(X)__O3(X)__O(3P)\seed_0035\30, 30, 30\model_info.json","saved_weights\O2_novib\3__O2(X)__O3(X)__O(3P)\seed_0035\30, 30, 30\loss_history.csv","saved_weights\O2_novib\3__O2(X)__O3(X)__O(3P)\seed_0035\30, 30, 30\clean_metrics.json",True,True,True,True,3601,3501,4.293285048738148e-05,2.8990543287363836e-05,1.7413711902918293e-05,179.12718772888184,179.12718772888184,1.8537272443399643e-05,0.004305493286883588
O2_novib,3__O2(X)__O3(X)__O(3P),"O2(X), O3(X), O(3P)",3,"30, 30, 30","30, 30, 30",36,6,3,"2000, 6","2000, 3","100, 6","100, 3",tanh,0.0001,16,5000,100,0.1,False,"saved_weights\O2_novib\3__O2(X)__O3(X)__O(3P)\seed_0036\30, 30, 30\model.pth","saved_weights\O2_novib\3__O2(X)__O3(X)__O(3P)\seed_0036\30, 30, 30\model_info.json","saved_weights\O2_novib\3__O2(X)__O3(X)__O(3P)\seed_0036\30, 30, 30\loss_history.csv","saved_weights\O2_novib\3__O2(X)__O3(X)__O(3P)\seed_0036\30, 30, 30\clean_metrics.json",True,True,True,True,2927,2827,0.00010220387681329157,0.0001361137433559634,2.901357729570009e-05,146.41164088249207,146.41164088249207,2.9349572006021064e-05,0.005417524527496029
O2_novib,3__O2(X)__O3(X)__O(3P),"O2(X), O3(X), O(3P)",3,"30, 30, 30","30, 30, 30",37,6,3,"2000, 6","2000, 3","100, 6","100, 3",tanh,0.0001,16,5000,100,0.1,False,"saved_weights\O2_novib\3__O2(X)__O3(X)__O(3P)\seed_0037\30, 30, 30\model.pth","saved_weights\O2_novib\3__O2(X)__O3(X)__O(3P)\seed_0037\30, 30, 30\model_info.json","saved_weights\O2_novib\3__O2(X)__O3(X)__O(3P)\seed_0037\30, 30, 30\loss_history.csv","saved_weights\O2_novib\3__O2(X)__O3(X)__O(3P)\seed_0037\30, 30, 30\clean_metrics.json",True,True,True,True,3095,2995,4.1707382325613353e-05,3.4993851295439525e-05,2.5054791149159427e-05,152.92802214622498,152.92802214622498,2.5988583542811602e-05,0.005097899914946507
O2_novib,3__O2(X)__O3(X)__O(3P),"O2(X), O3(X), O(3P)",3,"30, 30, 30","30, 30, 30",38,6,3,"2000, 6","2000, 3","100, 6","100, 3",tanh,0.0001,16,5000,100,0.1,False,"saved_weights\O2_novib\3__O2(X)__O3(X)__O(3P)\seed_0038\30, 30, 30\model.pth","saved_weights\O2_novib\3__O2(X)__O3(X)__O(3P)\seed_0038\30, 30, 30\model_info.json","saved_weights\O2_novib\3__O2(X)__O3(X)__O(3P)\seed_0038\30, 30, 30\loss_history.csv","saved_weights\O2_novib\3__O2(X)__O3(X)__O(3P)\seed_0038\30, 30, 30\clean_metrics.json",True,True,True,True,3107,3007,6.282845125598316e-05,0.00010135694043128751,2.4969468031486032e-05,153.94271755218506,153.94271755218506,2.575959670873947e-05,0.005075391286269411
O2_novib,3__O2(X)__O3(X)__O(3P),"O2(X), O3(X), O(3P)",3,"30, 30, 30","30, 30, 30",39,6,3,"2000, 6","2000, 3","100, 6","100, 3",tanh,0.0001,16,5000,100,0.1,False,"saved_weights\O2_novib\3__O2(X)__O3(X)__O(3P)\seed_0039\30, 30, 30\model.pth","saved_weights\O2_novib\3__O2(X)__O3(X)__O(3P)\seed_0039\30, 30, 30\model_info.json","saved_weights\O2_novib\3__O2(X)__O3(X)__O(3P)\seed_0039\30, 30, 30\loss_history.csv","saved_weights\O2_novib\3__O2(X)__O3(X)__O(3P)\seed_0039\30, 30, 30\clean_metrics.json",True,True,True,True,3959,3859,4.779769114975352e-05,4.238058761984576e-05,2.2037063899915665e-05,196.2615032196045,196.2615032196045,2.2024540255296542e-05,0.0046930310307195435
O2_novib,3__O2(X)__O3(X)__O(3P),"O2(X), O3(X), O(3P)",3,"30, 30, 30","30, 30, 30",40,6,3,"2000, 6","2000, 3","100, 6","100, 3",tanh,0.0001,16,5000,100,0.1,False,"saved_weights\O2_novib\3__O2(X)__O3(X)__O(3P)\seed_0040\30, 30, 30\model.pth","saved_weights\O2_novib\3__O2(X)__O3(X)__O(3P)\seed_0040\30, 30, 30\model_info.json","saved_weights\O2_novib\3__O2(X)__O3(X)__O(3P)\seed_0040\30, 30, 30\loss_history.csv","saved_weights\O2_novib\3__O2(X)__O3(X)__O(3P)\seed_0040\30, 30, 30\clean_metrics.json",True,True,True,True,3481,3381,8.025562330052102e-05,3.8426525570685044e-05,2.7971188974333927e-05,172.523672580719,172.523672580719,2.6520478903524493e-05,0.005149803773302871
O2_novib,3__O2(X)__O3(X)__O(3P),"O2(X), O3(X), O(3P)",3,"30, 30, 30","30, 30, 30",41,6,3,"2000, 6","2000, 3","100, 6","100, 3",tanh,0.0001,16,5000,100,0.1,False,"saved_weights\O2_novib\3__O2(X)__O3(X)__O(3P)\seed_0041\30, 30, 30\model.pth","saved_weights\O2_novib\3__O2(X)__O3(X)__O(3P)\seed_0041\30, 30, 30\model_info.json","saved_weights\O2_novib\3__O2(X)__O3(X)__O(3P)\seed_0041\30, 30, 30\loss_history.csv","saved_weights\O2_novib\3__O2(X)__O3(X)__O(3P)\seed_0041\30, 30, 30\clean_metrics.json",True,True,True,True,2427,2327,7.402492544820739e-05,3.5541770703275685e-05,2.9853777959942818e-05,120.42640399932861,120.42640399932861,3.210986258361951e-05,0.0056665565014053735
O2_novib,3__O2(X)__O3(X)__O(3P),"O2(X), O3(X), O(3P)",3,"30, 30, 30","30, 30, 30",42,6,3,"2000, 6","2000, 3","100, 6","100, 3",tanh,0.0001,16,5000,100,0.1,False,"saved_weights\O2_novib\3__O2(X)__O3(X)__O(3P)\seed_0042\30, 30, 30\model.pth","saved_weights\O2_novib\3__O2(X)__O3(X)__O(3P)\seed_0042\30, 30, 30\model_info.json","saved_weights\O2_novib\3__O2(X)__O3(X)__O(3P)\seed_0042\30, 30, 30\loss_history.csv","saved_weights\O2_novib\3__O2(X)__O3(X)__O(3P)\seed_0042\30, 30, 30\clean_metrics.json",True,True,True,True,3119,3019,4.633426312163162e-05,5.8342086122138424e-05,2.35893473654869e-05,155.09274172782898,155.09274172782898,2.7335382751418892e-05,0.005228325042632573
O2_novib,3__O2(X)__O3(X)__O(3P),"O2(X), O3(X), O(3P)",3,"30, 30, 30","30, 30, 30",43,6,3,"2000, 6","2000, 3","100, 6","100, 3",tanh,0.0001,16,5000,100,0.1,False,"saved_weights\O2_novib\3__O2(X)__O3(X)__O(3P)\seed_0043\30, 30, 30\model.pth","saved_weights\O2_novib\3__O2(X)__O3(X)__O(3P)\seed_0043\30, 30, 30\model_info.json","saved_weights\O2_novib\3__O2(X)__O3(X)__O(3P)\seed_0043\30, 30, 30\loss_history.csv","saved_weights\O2_novib\3__O2(X)__O3(X)__O(3P)\seed_0043\30, 30, 30\clean_metrics.json",True,True,True,True,3042,2942,4.6830603055746504e-05,7.78640725184232e-05,3.409110402571969e-05,151.52730631828308,151.52730631828308,3.424632455015712e-05,0.005852035932063055
O2_novib,3__O2(X)__O3(X)__O(3P),"O2(X), O3(X), O(3P)",3,"30, 30, 30","30, 30, 30",44,6,3,"2000, 6","2000, 3","100, 6","100, 3",tanh,0.0001,16,5000,100,0.1,False,"saved_weights\O2_novib\3__O2(X)__O3(X)__O(3P)\seed_0044\30, 30, 30\model.pth","saved_weights\O2_novib\3__O2(X)__O3(X)__O(3P)\seed_0044\30, 30, 30\model_info.json","saved_weights\O2_novib\3__O2(X)__O3(X)__O(3P)\seed_0044\30, 30, 30\loss_history.csv","saved_weights\O2_novib\3__O2(X)__O3(X)__O(3P)\seed_0044\30, 30, 30\clean_metrics.json",True,True,True,True,3377,3277,2.932060529322674e-05,3.819525743892882e-05,2.1246445830911396e-05,168.0295388698578,168.0295388698578,1.8584167217593854e-05,0.0043109357705252175
O2_novib,3__O2(X)__O3(X)__O(3P),"O2(X), O3(X), O(3P)",3,"30, 30, 30","30, 30, 30",45,6,3,"2000, 6","2000, 3","100, 6","100, 3",tanh,0.0001,16,5000,100,0.1,False,"saved_weights\O2_novib\3__O2(X)__O3(X)__O(3P)\seed_0045\30, 30, 30\model.pth","saved_weights\O2_novib\3__O2(X)__O3(X)__O(3P)\seed_0045\30, 30, 30\model_info.json","saved_weights\O2_novib\3__O2(X)__O3(X)__O(3P)\seed_0045\30, 30, 30\loss_history.csv","saved_weights\O2_novib\3__O2(X)__O3(X)__O(3P)\seed_0045\30, 30, 30\clean_metrics.json",True,True,True,True,3611,3511,5.6854826584134975e-05,3.4456959110684696e-05,3.060733084566891e-05,179.67900395393372,179.67900395393372,2.8457815173859775e-05,0.005334586691943414
O2_novib,3__O2(X)__O3(X)__O(3P),"O2(X), O3(X), O(3P)",3,"30, 30, 30","30, 30, 30",46,6,3,"2000, 6","2000, 3","100, 6","100, 3",tanh,0.0001,16,5000,100,0.1,False,"saved_weights\O2_novib\3__O2(X)__O3(X)__O(3P)\seed_0046\30, 30, 30\model.pth","saved_weights\O2_novib\3__O2(X)__O3(X)__O(3P)\seed_0046\30, 30, 30\model_info.json","saved_weights\O2_novib\3__O2(X)__O3(X)__O(3P)\seed_0046\30, 30, 30\loss_history.csv","saved_weights\O2_novib\3__O2(X)__O3(X)__O(3P)\seed_0046\30, 30, 30\clean_metrics.json",True,True,True,True,3343,3243,4.3224030644826905e-05,5.0146281864726916e-05,2.775560766167473e-05,166.5620939731598,166.5620939731598,2.6251542873018487e-05,0.005123625949756528
O2_novib,3__O2(X)__O3(X)__O(3P),"O2(X), O3(X), O(3P)",3,"30, 30, 30","30, 30, 30",47,6,3,"2000, 6","2000, 3","100, 6","100, 3",tanh,0.0001,16,5000,100,0.1,False,"saved_weights\O2_novib\3__O2(X)__O3(X)__O(3P)\seed_0047\30, 30, 30\model.pth","saved_weights\O2_novib\3__O2(X)__O3(X)__O(3P)\seed_0047\30, 30, 30\model_info.json","saved_weights\O2_novib\3__O2(X)__O3(X)__O(3P)\seed_0047\30, 30, 30\loss_history.csv","saved_weights\O2_novib\3__O2(X)__O3(X)__O(3P)\seed_0047\30, 30, 30\clean_metrics.json",True,True,True,True,3403,3303,6.560138124768855e-05,4.414561481098644e-05,1.8586824444355444e-05,169.27335929870605,169.27335929870605,1.9011595993487044e-05,0.004360228892327448
O2_novib,3__O2(X)__O3(X)__O(3P),"O2(X), O3(X), O(3P)",3,"30, 30, 30","30, 30, 30",48,6,3,"2000, 6","2000, 3","100, 6","100, 3",tanh,0.0001,16,5000,100,0.1,False,"saved_weights\O2_novib\3__O2(X)__O3(X)__O(3P)\seed_0048\30, 30, 30\model.pth","saved_weights\O2_novib\3__O2(X)__O3(X)__O(3P)\seed_0048\30, 30, 30\model_info.json","saved_weights\O2_novib\3__O2(X)__O3(X)__O(3P)\seed_0048\30, 30, 30\loss_history.csv","saved_weights\O2_novib\3__O2(X)__O3(X)__O(3P)\seed_0048\30, 30, 30\clean_metrics.json",True,True,True,True,3160,3060,6.16097662795154e-05,5.389848331105895e-05,1.8699339634622447e-05,157.21595811843872,157.21595811843872,1.859362071952179e-05,0.004312032087023679
O2_novib,3__O2(X)__O3(X)__O(3P),"O2(X), O3(X), O(3P)",3,"30, 30, 30","30, 30, 30",49,6,3,"2000, 6","2000, 3","100, 6","100, 3",tanh,0.0001,16,5000,100,0.1,False,"saved_weights\O2_novib\3__O2(X)__O3(X)__O(3P)\seed_0049\30, 30, 30\model.pth","saved_weights\O2_novib\3__O2(X)__O3(X)__O(3P)\seed_0049\30, 30, 30\model_info.json","saved_weights\O2_novib\3__O2(X)__O3(X)__O(3P)\seed_0049\30, 30, 30\loss_history.csv","saved_weights\O2_novib\3__O2(X)__O3(X)__O(3P)\seed_0049\30, 30, 30\clean_metrics.json",True,True,True,True,4418,4318,8.773991333631178e-05,2.442951466946397e-05,2.390312984061893e-05,219.71379566192627,219.71379566192627,2.475877042209677e-05,0.004975818568044536
O2_novib,3__O2(X)__O3(X)__O(3P),"O2(X), O3(X), O(3P)",3,"30, 30, 30","30, 30, 30",50,6,3,"2000, 6","2000, 3","100, 6","100, 3",tanh,0.0001,16,5000,100,0.1,False,"saved_weights\O2_novib\3__O2(X)__O3(X)__O(3P)\seed_0050\30, 30, 30\model.pth","saved_weights\O2_novib\3__O2(X)__O3(X)__O(3P)\seed_0050\30, 30, 30\model_info.json","saved_weights\O2_novib\3__O2(X)__O3(X)__O(3P)\seed_0050\30, 30, 30\loss_history.csv","saved_weights\O2_novib\3__O2(X)__O3(X)__O(3P)\seed_0050\30, 30, 30\clean_metrics.json",True,True,True,True,4169,4069,5.500977559778322e-05,4.8407088761450724e-05,2.4698324123164638e-05,207.44390416145325,207.44390416145325,2.406417134546738e-05,0.004905524573933697
O2_novib,3__O2(X)__O3(X)__O(3P),"O2(X), O3(X), O(3P)",3,"30, 30, 30","30, 30, 30",51,6,3,"2000, 6","2000, 3","100, 6","100, 3",tanh,0.0001,16,5000,100,0.1,False,"saved_weights\O2_novib\3__O2(X)__O3(X)__O(3P)\seed_0051\30, 30, 30\model.pth","saved_weights\O2_novib\3__O2(X)__O3(X)__O(3P)\seed_0051\30, 30, 30\model_info.json","saved_weights\O2_novib\3__O2(X)__O3(X)__O(3P)\seed_0051\30, 30, 30\loss_history.csv","saved_weights\O2_novib\3__O2(X)__O3(X)__O(3P)\seed_0051\30, 30, 30\clean_metrics.json",True,True,True,True,3389,3289,4.6569371334044264e-05,0.00011392710701329633,2.3450812477676664e-05,174.08167147636414,174.08167147636414,2.273464883354374e-05,0.004768086496021621
O2_novib,3__O2(X)__O2(b)__O2(Hz),"O2(X), O2(b), O2(Hz)",3,"30, 30","30, 30",32,6,3,"2000, 6","2000, 3","100, 6","100, 3",tanh,0.0001,16,5000,100,0.1,False,"saved_weights\O2_novib\3__O2(X)__O2(b)__O2(Hz)\seed_0032\30, 30\model.pth","saved_weights\O2_novib\3__O2(X)__O2(b)__O2(Hz)\seed_0032\30, 30\model_info.json","saved_weights\O2_novib\3__O2(X)__O2(b)__O2(Hz)\seed_0032\30, 30\loss_history.csv","saved_weights\O2_novib\3__O2(X)__O2(b)__O2(Hz)\seed_0032\30, 30\clean_metrics.json",True,True,True,True,1201,1101,0.0009705955141948329,0.0008621526136994361,0.0008484568167477846,51.506101846694946,51.506101846694946,0.0010240860131783011,0.03200134392768999
O2_novib,3__O2(X)__O2(b)__O2(Hz),"O2(X), O2(b), O2(Hz)",3,"30, 30","30, 30",33,6,3,"2000, 6","2000, 3","100, 6","100, 3",tanh,0.0001,16,5000,100,0.1,False,"saved_weights\O2_novib\3__O2(X)__O2(b)__O2(Hz)\seed_0033\30, 30\model.pth","saved_weights\O2_novib\3__O2(X)__O2(b)__O2(Hz)\seed_0033\30, 30\model_info.json","saved_weights\O2_novib\3__O2(X)__O2(b)__O2(Hz)\seed_0033\30, 30\loss_history.csv","saved_weights\O2_novib\3__O2(X)__O2(b)__O2(Hz)\seed_0033\30, 30\clean_metrics.json",True,True,True,True,5000,4994,0.0004101485343158452,0.0003895656776148826,0.0003891413996461779,213.55711698532104,213.55711698532104,0.0004067585163174144,0.02016825516293897
O2_novib,3__O2(X)__O2(b)__O2(Hz),"O2(X), O2(b), O2(Hz)",3,"30, 30","30, 30",34,6,3,"2000, 6","2000, 3","100, 6","100, 3",tanh,0.0001,16,5000,100,0.1,False,"saved_weights\O2_novib\3__O2(X)__O2(b)__O2(Hz)\seed_0034\30, 30\model.pth","saved_weights\O2_novib\3__O2(X)__O2(b)__O2(Hz)\seed_0034\30, 30\model_info.json","saved_weights\O2_novib\3__O2(X)__O2(b)__O2(Hz)\seed_0034\30, 30\loss_history.csv","saved_weights\O2_novib\3__O2(X)__O2(b)__O2(Hz)\seed_0034\30, 30\clean_metrics.json",True,True,True,True,5000,5000,0.00041940466914739874,0.00039921716670505704,0.00039921716670505704,213.00441551208496,213.00441551208496,0.00044482639261978597,0.0210909078187684
O2_novib,3__O2(X)__O2(b)__O2(Hz),"O2(X), O2(b), O2(Hz)",3,"30, 30","30, 30",35,6,3,"2000, 6","2000, 3","100, 6","100, 3",tanh,0.0001,16,5000,100,0.1,False,"saved_weights\O2_novib\3__O2(X)__O2(b)__O2(Hz)\seed_0035\30, 30\model.pth","saved_weights\O2_novib\3__O2(X)__O2(b)__O2(Hz)\seed_0035\30, 30\model_info.json","saved_weights\O2_novib\3__O2(X)__O2(b)__O2(Hz)\seed_0035\30, 30\loss_history.csv","saved_weights\O2_novib\3__O2(X)__O2(b)__O2(Hz)\seed_0035\30, 30\clean_metrics.json",True,True,True,True,5000,4986,0.000295451901296878,0.0002817988826427609,0.00024621286429464816,212.67324423789978,212.67324423789978,0.0003189529904732202,0.0178592550369051
O2_novib,3__O2(X)__O2(b)__O2(Hz),"O2(X), O2(b), O2(Hz)",3,"30, 30","30, 30",36,6,3,"2000, 6","2000, 3","100, 6","100, 3",tanh,0.0001,16,5000,100,0.1,False,"saved_weights\O2_novib\3__O2(X)__O2(b)__O2(Hz)\seed_0036\30, 30\model.pth","saved_weights\O2_novib\3__O2(X)__O2(b)__O2(Hz)\seed_0036\30, 30\model_info.json","saved_weights\O2_novib\3__O2(X)__O2(b)__O2(Hz)\seed_0036\30, 30\loss_history.csv","saved_weights\O2_novib\3__O2(X)__O2(b)__O2(Hz)\seed_0036\30, 30\clean_metrics.json",True,True,True,True,1751,1651,0.0010008152483755516,0.0009965576487593352,0.0009158610529266298,74.63358163833618,74.63358163833618,0.0010116057712801212,0.03180575060079735
O2_novib,3__O2(X)__O2(b)__O2(Hz),"O2(X), O2(b), O2(Hz)",3,"30, 30","30, 30",37,6,3,"2000, 6","2000, 3","100, 6","100, 3",tanh,0.0001,16,5000,100,0.1,False,"saved_weights\O2_novib\3__O2(X)__O2(b)__O2(Hz)\seed_0037\30, 30\model.pth","saved_weights\O2_novib\3__O2(X)__O2(b)__O2(Hz)\seed_0037\30, 30\model_info.json","saved_weights\O2_novib\3__O2(X)__O2(b)__O2(Hz)\seed_0037\30, 30\loss_history.csv","saved_weights\O2_novib\3__O2(X)__O2(b)__O2(Hz)\seed_0037\30, 30\clean_metrics.json",True,True,True,True,1827,1727,0.0009177879489854806,0.000908263772726059,0.0008549979655072093,77.8859293460846,77.8859293460846,0.0009796819287154679,0.031299871065476735
O2_novib,3__O2(X)__O2(b)__O2(Hz),"O2(X), O2(b), O2(Hz)",3,"30, 30","30, 30",38,6,3,"2000, 6","2000, 3","100, 6","100, 3",tanh,0.0001,16,5000,100,0.1,False,"saved_weights\O2_novib\3__O2(X)__O2(b)__O2(Hz)\seed_0038\30, 30\model.pth","saved_weights\O2_novib\3__O2(X)__O2(b)__O2(Hz)\seed_0038\30, 30\model_info.json","saved_weights\O2_novib\3__O2(X)__O2(b)__O2(Hz)\seed_0038\30, 30\loss_history.csv","saved_weights\O2_novib\3__O2(X)__O2(b)__O2(Hz)\seed_0038\30, 30\clean_metrics.json",True,True,True,True,5000,4992,8.389672122171356e-05,8.10022876248695e-05,7.250934228068217e-05,212.70991969108582,212.70991969108582,7.299291035451164e-05,0.008543588845123087
O2_novib,3__O2(X)__O2(b)__O2(Hz),"O2(X), O2(b), O2(Hz)",3,"30, 30","30, 30",39,6,3,"2000, 6","2000, 3","100, 6","100, 3",tanh,0.0001,16,5000,100,0.1,False,"saved_weights\O2_novib\3__O2(X)__O2(b)__O2(Hz)\seed_0039\30, 30\model.pth","saved_weights\O2_novib\3__O2(X)__O2(b)__O2(Hz)\seed_0039\30, 30\model_info.json","saved_weights\O2_novib\3__O2(X)__O2(b)__O2(Hz)\seed_0039\30, 30\loss_history.csv","saved_weights\O2_novib\3__O2(X)__O2(b)__O2(Hz)\seed_0039\30, 30\clean_metrics.json",True,True,True,True,5000,4985,0.00017607865450877902,0.00016015273460652678,0.0001322684745537117,213.07486248016357,213.07486248016357,0.0001469520577914866,0.012122378388397493
O2_novib,3__O2(X)__O2(b)__O2(Hz),"O2(X), O2(b), O2(Hz)",3,"30, 30","30, 30",40,6,3,"2000, 6","2000, 3","100, 6","100, 3",tanh,0.0001,16,5000,100,0.1,False,"saved_weights\O2_novib\3__O2(X)__O2(b)__O2(Hz)\seed_0040\30, 30\model.pth","saved_weights\O2_novib\3__O2(X)__O2(b)__O2(Hz)\seed_0040\30, 30\model_info.json","saved_weights\O2_novib\3__O2(X)__O2(b)__O2(Hz)\seed_0040\30, 30\loss_history.csv","saved_weights\O2_novib\3__O2(X)__O2(b)__O2(Hz)\seed_0040\30, 30\clean_metrics.json",True,True,True,True,5000,4990,0.0001082399403094314,0.00010298145673004911,7.65537255210802e-05,213.3728473186493,213.3728473186493,9.244639947765698e-05,0.009614905068572283
